ranking;empresa_raw;primas_miles_bs;pct_participacion;year;month;fecha_periodo;archivo_fuente;hoja_mes;empresa_norm
1;Mercantil C.A.  Seguros;6831104.74625;27.389668394616244;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Mercantil C.A. Seguros
2;Caracas C.A.  Seguros;5011388.7606999995;20.093422872402915;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Caracas C.A. Seguros
3;Pirámide C.A.  Seguros;1935873.88331;7.761986631337542;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Pirámide C.A. Seguros
4;Internacional  S.A. de Seguros;1541385.92075;6.180266707321205;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;La Internacional
5;Mapfre La Seguridad  C.A. de Seguros;1177659.82432;4.7218880793028255;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Mapfre La Seguridad C.A. de Seguros
6;Oceánica de Seguros  C.A.;1167293.2402699997;4.680322723469232;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Oceánica de Seguros C.A.
7;Hispana de Seguros  S.A.;955552.81613;3.8313385227638226;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Hispana de Seguros S.A.
8;Constitución C.A.  Seguros;916713.09634;3.6756086540084207;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Constitución C.A. Seguros
9;Banesco Seguros C.A.;703121.9326299998;2.8192038171116343;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Banesco Seguros C.A.
10;Real Seguros  S.A.;645344.9347199999;2.587543950607602;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Real Seguros S.A.
11;Universitas  C.A. Seguros;604470.98346;2.4236577253811955;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Universitas C.A. Seguros
12;Estar Seguros  S.A.;601879.39676;2.4132666242393395;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Estar Seguros S.A.
13;Altamira C.A.  Seguros;503781.63429;2.019938563242747;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Altamira C.A. Seguros
14;Miranda  C.A Seguros;347337.33393;1.3926670356848638;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Miranda C.A Seguros
15;Horizonte  S.A. Seguros;338300.50583;1.3564334052264775;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Horizonte S.A. Seguros
16;Qualitas C.A.  Seguros;334401.71826000005;1.3408010144712383;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Qualitas C.A. Seguros
17;Mundial de Seguros C.A.;248338.279;0.9957251958746002;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Mundial de Seguros C.A.
18;Atrio Seguros S.A.;173742.48797999998;0.6966295070266869;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Atrio Seguros S.A.
19;Venezuela C.A.  Seguros;170118.06388000003;0.6820971908189828;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Venezuela C.A. Seguros
20;Venezolana de Seguros y Vida C.A.;84569.28894000001;0.3390849454777657;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Venezolana de Seguros y Vida C.A.
21;Fe C.A.  Seguros;69362.37052;0.27811201821348525;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Fe C.A. Seguros
22;Proseguros  S.A.;62041.512240000004;0.24875865765152705;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Proseguros S.A.
23;Catatumbo C.A.  Seguros;61876.05377;0.24809524334378003;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Catatumbo C.A. Seguros
24;Previsora  C.N.A. de Seguros;58382.049530000004;0.2340858523217029;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Previsora C.N.A. de Seguros
25;Aseguradora Nacional Unida Uniseguros  S.A.;53449.95607;0.214310368065688;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Aseguradora Nacional Unida Uniseguros S.A.
26;BBVA Seguros C.A.;47968.80108999999;0.19233339319875842;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;BBVA Seguros C.A.
27;Ávila C.A.  de Seguros;46955.52211;0.18827059863120765;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Ávila C.A. de Seguros
28;Caroní  S.A.  Seguros;43364.21104;0.17387105083285004;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Caroní S.A. Seguros
29;Zuma Seguros  C.A.;40828.957290000006;0.16370581957258767;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Zuma Seguros C.A.
30;Nuevo Mundo S.A.  Seguros;36018.30789999999;0.14441727160716594;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Nuevo Mundo S.A. Seguros
31;Capital C.A. Seguros;33101.33078;0.1327215007180807;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Capital C.A. Seguros
32;American International  C.A. de Seguros;22789.86857;0.09137715875779119;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;American International C.A. de Seguros
33;Vértice  C.A Seguros;22207.48542;0.08904206334502232;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Vértice C.A Seguros
34;Occidental C.A.  Seguros;19483.08042;0.0781184203480974;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Occidental C.A. Seguros
35;Virgen del Valle C.A.  Seguros;6060.74786;0.024300882547571588;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Virgen del Valle C.A. Seguros
36;Universal de Seguros C.A.;6022.95362;0.02414934458419973;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Universal de Seguros C.A.
37;Vivir Seguros C.A.;5647.8268800000005;0.022645254485128455;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Vivir Seguros C.A.
38;Oriental de Seguros C.A.;3228.9890699999996;0.012946798967720528;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Oriental de Seguros C.A.
39;Corporativos C.A.  Seguros;3062.01259;0.012277298120231563;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Corporativos C.A. Seguros
40;Latitud Seguros  C.A.;2399.70819;0.009621754314926343;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Latitud Seguros C.A.
41;Multinacional de Seguros C.A.;2045.3284099999998;0.008200850226859848;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Multinacional de Seguros C.A.
42;Iberoamericana de Seguros C.A.;1220.87699;0.004895169544146443;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Iberoamericana de Seguros C.A.
43;Bolivariana de Seguros y Reaseguros  S.A.;271.97923;0.0010905148137294327;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Bolivariana de Seguros y Reaseguros S.A.
44;Primus Seguros C.A.;152.55492;0.0006116768554985193;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Primus Seguros C.A.
45;Adriática de Seguros  C.A.;122.07786;0.0004894775044343929;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Adriática de Seguros C.A.
46;Vitalicia  S.A.  Seguros;0.00026000000000000003;1.0424834704093124e-09;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Vitalicia S.A. Seguros
47;Andes C.A.  Seguros;0.0;0.0;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Andes C.A. Seguros
48;Interbank Seguros S.A.;0.0;0.0;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Interbank Seguros S.A.
49;Regional  C.A. de Seguros;0.0;0.0;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Regional C.A. de Seguros
50;Guayana C.A.  Seguros;0.0;0.0;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Guayana C.A. Seguros
51;Carabobo C.A.  Seguros;0.0;0.0;2023;12;2023-12-31;primas-netas-cobradas-por-empresa-2023.xlsx;Diciembre;Carabobo C.A. Seguros
1;Mercantil C.A. Seguros;6134121.93713;28.160893502448523;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Mercantil C.A. Seguros
2;Caracas C.A. Seguros;4406636.00549;20.23024787027952;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Caracas C.A. Seguros
3;Pirámide C.A. Seguros;1731238.6592;7.9478738780767335;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Pirámide C.A. Seguros
4;Internacional S.A. de Seguros;1132725.223;5.2001826340225605;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;La Internacional
5;Mapfre La Seguridad C.A. de Seguros;1040708.78693;4.777748081335053;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Mapfre La Seguridad C.A. de Seguros
6;Oceánica de Seguros C.A.;946079.33692;4.343317548124346;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Oceánica de Seguros C.A.
7;Hispana de Seguros S.A.;832955.8989500001;3.8239837099720355;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Hispana de Seguros S.A.
8;Constitución C.A. Seguros;829485.41546;3.8080512070049326;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Constitución C.A. Seguros
9;Banesco Seguros C.A.;594418.2184700001;2.7288906738102385;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Banesco Seguros C.A.
10;Real Seguros S.A.;582198.22701;2.6727904068718056;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Real Seguros S.A.
11;Universitas C.A. Seguros;543060.0637899999;2.4931125886581773;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Universitas C.A. Seguros
12;Estar Seguros S.A.;508874.47036000004;2.3361713237522745;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Estar Seguros S.A.
13;Altamira C.A. Seguros;451815.7584499999;2.0742227798607265;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Altamira C.A. Seguros
14;Miranda C.A Seguros;303649.98881;1.3940145117002545;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Miranda C.A Seguros
15;Qualitas C.A. Seguros;296734.2778200001;1.3622654524739848;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Qualitas C.A. Seguros
16;Horizonte S.A. Seguros;285359.74240000005;1.3100465556399388;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Horizonte S.A. Seguros
17;Mundial de SegurosC.A.;224718.95332;1.0316531978474275;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Mundial de SegurosC.A.
18;Venezuela C.A. Seguros;140251.17836000002;0.6438734896158244;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Venezuela C.A. Seguros
19;Atrio Seguros S.A.;113656.26259999999;0.5217799612999593;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Atrio Seguros S.A.
20;Venezolana de Seguros y Vida C.A.;66799.77639;0.30666840473443596;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Venezolana de Seguros y Vida C.A.
21;Fe C.A. Seguros;61894.43145;0.28414865408977463;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Fe C.A. Seguros
22;Andes C.A. Seguros;61762.147899999996;0.2835413588644992;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Andes C.A. Seguros
23;Proseguros S.A.;55728.24328;0.25584054900951075;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Proseguros S.A.
24;Catatumbo C.A. Seguros;53213.90325;0.24429756656809848;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Catatumbo C.A. Seguros
25;Previsora C.N.A. de Seguros;49532.3071;0.22739587498749672;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Previsora C.N.A. de Seguros
26;Aseguradora Nacional Unida Uniseguros S.A.;47083.96956;0.2161559007208219;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Aseguradora Nacional Unida Uniseguros S.A.
27;BBVA SegurosC.A.;41839.41214;0.1920788731550482;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;BBVA SegurosC.A.
28;Caroní S.A. Seguros;37601.04661;0.17262113143780047;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Caroní S.A. Seguros
29;Ávila C.A. de Seguros;36124.94338;0.16584454853242395;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Ávila C.A. de Seguros
30;Zuma Seguros C.A.;33651.93705;0.1544913233106582;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Zuma Seguros C.A.
31;Nuevo Mundo S.A. Seguros;31273.792429999998;0.14357359489514274;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Nuevo Mundo S.A. Seguros
32;Capital C.A. Seguros;24520.56493;0.11257047458314488;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Capital C.A. Seguros
33;American International C.A. de Seguros;21194.524409999998;0.09730108903317786;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;American International C.A. de Seguros
34;Occidental C.A. Seguros;18092.068209999998;0.08305814773861853;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Occidental C.A. Seguros
35;Vertice C.A Seguros;17479.002089999998;0.0802436471642532;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Vertice C.A Seguros
36;Virgen del Valle C.A. Seguros;5445.204860000001;0.02499817182199999;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Virgen del Valle C.A. Seguros
37;Universal de Seguros C.A.;4818.39462;0.02212057392032819;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Universal de Seguros C.A.
38;Vivir Seguros C.A.;4499.89416;0.02065838297817399;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Vivir Seguros C.A.
39;Oriental de Seguros C.A.;2882.4618899999996;0.013232978271562551;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Oriental de Seguros C.A.
40;Corporativos C.A. Seguros;2859.5559399999997;0.013127820267673212;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Corporativos C.A. Seguros
41;Multinacional de Seguros C.A.;2045.3284099999998;0.009389815872895923;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Multinacional de Seguros C.A.
42;Latitud Seguros C.A.;1644.16035;0.00754810957327685;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Latitud Seguros C.A.
43;Iberoamericana de Seguros C.A.;1273.6319500000002;0.005847065655503895;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Iberoamericana de Seguros C.A.
44;Bolivariana de Seguros y Reaseguros S.A.;271.97923;0.0012486184998290867;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Bolivariana de Seguros y Reaseguros S.A.
45;Adriática de Seguros C.A.;122.07786;0.0005604423338338934;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Adriática de Seguros C.A.
46;Primus Seguros C.A.;69.1609;0.00031750799208023894;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Primus Seguros C.A.
47;Vitalicia S.A. Seguros;0.00026000000000000003;1.1936235349867068e-09;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Vitalicia S.A. Seguros
48;Interbank Seguros S.A.;0.0;0.0;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Interbank Seguros S.A.
49;Regional C.A. de Seguros;0.0;0.0;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Regional C.A. de Seguros
50;Guayana C.A. Seguros;0.0;0.0;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Guayana C.A. Seguros
51;Carabobo C.A. Seguros;0.0;0.0;2023;11;2023-11-30;primas-netas-cobradas-por-empresa-2023.xlsx;Noviembre;Carabobo C.A. Seguros
1;Mercantil C.A. Seguros;5397801.8772599995;28.375688855180098;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Mercantil C.A. Seguros
2;Caracas C.A. Seguros;3916839.5927;20.590422565587623;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Caracas C.A. Seguros
3;Pirámide C.A. Seguros;1498657.46012;7.8782880060885265;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Pirámide C.A. Seguros
4;Internacional S.A. de Seguros;971578.0099200001;5.107485590415838;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;La Internacional
5;Mapfre La Seguridad C.A. de Seguros;919897.3747200001;4.835805810827916;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Mapfre La Seguridad C.A. de Seguros
6;Constitución C.A. Seguros;732365.8221799999;3.8499717423672384;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Constitución C.A. Seguros
7;Oceánica de Seguros C.A.;715937.45374;3.7636095005043844;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Oceánica de Seguros C.A.
8;Hispana de Seguros S.A.;715258.2799499999;3.7600391537999553;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Hispana de Seguros S.A.
9;Real Seguros S.A.;544326.62593;2.8614690431765366;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Real Seguros S.A.
10;Banesco Seguros C.A.;525581.87647;2.7629298247242913;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Banesco Seguros C.A.
11;Universitas C.A. Seguros;465530.58408;2.4472463619079314;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Universitas C.A. Seguros
12;Estar Seguros S.A.;433764.3663599999;2.280254625155602;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Estar Seguros S.A.
13;Altamira C.A. Seguros;384493.01680999994;2.0212402122340007;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Altamira C.A. Seguros
14;Miranda C.A Seguros;278156.90967;1.4622422425257484;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Miranda C.A Seguros
15;Qualitas C.A. Seguros;256563.24555000002;1.3487265729540783;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Qualitas C.A. Seguros
16;Horizonte S.A. Seguros;248171.11874;1.3046100261432392;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Horizonte S.A. Seguros
17;Mundial de Seguros C.A.;200965.12892;1.0564529967279488;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Mundial de Seguros C.A.
18;Venezuela C.A. Seguros;120771.36442;0.6348826313605024;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Venezuela C.A. Seguros
19;Atrio Seguros S.A.;99184.37340000001;0.5214020415886482;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Atrio Seguros S.A.
20;Venezolana de Seguros y Vida C.A.;62767.10499;0.3299602101069988;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Venezolana de Seguros y Vida C.A.
21;Andes C.A. Seguros;56126.690259999996;0.2950522333912097;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Andes C.A. Seguros
22;Fe C.A. Seguros;54176.07663999999;0.28479805837397226;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Fe C.A. Seguros
23;Catatumbo C.A. Seguros;45038.443759999995;0.23676246289054548;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Catatumbo C.A. Seguros
24;Proseguros S.A.;44692.83392;0.23494562753642784;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Proseguros S.A.
25;Previsora C.N.A. de Seguros;43840.37817;0.23046435540476384;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Previsora C.N.A. de Seguros
26;Aseguradora Nacional Unida Uniseguros S.A.;42961.77006999999;0.22584560306109747;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Aseguradora Nacional Unida Uniseguros S.A.
27;BBVA SegurosC.A.;35553.425610000006;0.18690069880024196;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;BBVA SegurosC.A.
28;Caroní S.A. Seguros;34430.84031;0.18099938342955466;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Caroní S.A. Seguros
29;Ávila C.A. de Seguros;32760.61156;0.17221916281296654;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Ávila C.A. de Seguros
30;Zuma Seguros C.A.;28444.30484;0.14952878267763364;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Zuma Seguros C.A.
31;Nuevo Mundo S.A. Seguros;26836.890259999996;0.14107876968706548;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Nuevo Mundo S.A. Seguros
32;Capital C.A. Seguros;21639.239709999998;0.113755255757054;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Capital C.A. Seguros
33;American International C.A. de Seguros;20395.198969999998;0.10721546164009634;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;American International C.A. de Seguros
34;Occidental C.A. Seguros;15467.11396;0.0813090260065935;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Occidental C.A. Seguros
35;Vértice C.A Seguros;13199.455460000001;0.0693881786896728;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Vértice C.A Seguros
36;Virgen del Valle C.A. Seguros;4554.72886;0.023943740783734548;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Virgen del Valle C.A. Seguros
37;Universal de Seguros C.A.;4047.38176;0.021276669301947274;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Universal de Seguros C.A.
38;Vivir Seguros C.A.;3728.5404900000003;0.019600553564942304;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Vivir Seguros C.A.
39;Corporativos C.A. Seguros;2784.1025;0.014635740265634014;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Corporativos C.A. Seguros
40;Latitud Seguros C.A.;1644.16035;0.008643181721094649;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Latitud Seguros C.A.
41;Iberoamericana de Seguros C.A.;1273.6319500000002;0.006695352062006687;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Iberoamericana de Seguros C.A.
42;Bolivariana de Seguros y Reaseguros S.A.;271.97923;0.001429766816389531;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Bolivariana de Seguros y Reaseguros S.A.
43;Adriática de Seguros C.A.;122.07786;0.0006417507441426571;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Adriática de Seguros C.A.
44;Primus Seguros C.A.;27.04444;0.00014216983730646525;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Primus Seguros C.A.
45;Vitalicia S.A. Seguros;0.00026000000000000003;1.3667932373412415e-09;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Vitalicia S.A. Seguros
46;Oriental de Seguros C.A.;0.0;0.0;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Oriental de Seguros C.A.
47;Interbank Seguros S.A.;0.0;0.0;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Interbank Seguros S.A.
48;Regional C.A. de Seguros;0.0;0.0;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Regional C.A. de Seguros
49;Guayana C.A. Seguros;0.0;0.0;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Guayana C.A. Seguros
50;Multinacional de Seguros C.A.;0.0;0.0;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Multinacional de Seguros C.A.
51;Carabobo C.A. Seguros;0.0;0.0;2023;10;2023-10-31;primas-netas-cobradas-por-empresa-2023.xlsx;Octubre;Carabobo C.A. Seguros
1;Mercantil C.A. Seguros;4589452.95884;28.4697173740571;2023;9;2023-09-30;primas-netas-cobradas-por-empresa-2023.xlsx;Septiembre;Mercantil C.A. Seguros
2;Caracas C.A. Seguros;3305794.63825;20.50680982934374;2023;9;2023-09-30;primas-netas-cobradas-por-empresa-2023.xlsx;Septiembre;Caracas C.A. Seguros
3;Pirámide C.A. Seguros;1332798.95764;8.267741271290703;2023;9;2023-09-30;primas-netas-cobradas-por-empresa-2023.xlsx;Septiembre;Pirámide C.A. Seguros
4;Internacional S.A. de Seguros;852373.06626;5.287519125114678;2023;9;2023-09-30;primas-netas-cobradas-por-empresa-2023.xlsx;Septiembre;La Internacional
