NOMBRE_EMPRESA;year;month;SINI_PAG_VS_PRIM_PCT;RESERVAS_VS_PRIM_PCT;SINI_INC_VS_PRIM_DEV_PCT;COMISION_VS_PRIM_PCT;GAST_ADQ_VS_PRIM_PCT;GAST_ADM_VS_PRIM_PCT;COSTO_REAS_VS_PRIM_DEV_PCT;TASA_COMBINADA_PCT;INDICE_COB_RESERVAS;archivo_fuente;hoja
Oriental de Seguros C.A.;2026;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3_Indice_por_Empresa_Feb.xlsx;Enero
Pirámide C.A., Seguros;2026;1;1093195.19169;107.59663367000007;18.4565688637986;103.14874602282013;13.069714219472765;10.466892165260031;5.48532677657482;34.862454977580406;16.423491188079996;3_Indice_por_Empresa_Feb.xlsx;Enero
Previsora, C.N.A. de Seguros;2026;1;606810.4386799999;3.9124531100000013;0.5950226363696542;1.4962248786870196;2.68377678566108;0.08207042566428646;0.0;1.1879137553533954;198.5994980051182;3_Indice_por_Empresa_Feb.xlsx;Enero
Seguramiga C.A. Seguros;2026;1;1652.21622;0.0;0.0;0.0;0.0;0.0;0.0;172.56522454427906;0.0;3_Indice_por_Empresa_Feb.xlsx;Enero
Proseguros, S.A.;2026;1;44278.77764;3.3608849699999994;3.2062514723023865;9.681485100725558;11.667818291858403;12.60119485538716;12.360280910410424;66.41952139941684;6.173298801260015;3_Indice_por_Empresa_Feb.xlsx;Enero
Qualitas C.A., Seguros;2026;1;141977.45803;27.36244602000004;20.835552946545455;179.1720050560762;16.32972647462031;12.17050978356638;4.43119265360466;82.37380471714592;15.168027071435455;3_Indice_por_Empresa_Feb.xlsx;Enero
Real Seguros, S.A.;2026;1;405266.71312;196.87530769999992;18.60708701917779;109.59965782545788;46.22799691580049;8.575790652144937;9.471363279380503;35.91315393250771;21.149881063211637;3_Indice_por_Empresa_Feb.xlsx;Enero
Regional, C.A. de Seguros;2026;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3_Indice_por_Empresa_Feb.xlsx;Enero
Universal de Seguros C.A.;2026;1;16929.94779;0.0;0.0;0.0;0.0;11.605264200286115;14.171739805465755;22.093997491294097;-0.7594078417890858;3_Indice_por_Empresa_Feb.xlsx;Enero
Universitas, C.A. Seguros;2026;1;673292.4422600002;279.6996946600001;44.095988008335674;50.26602693979273;60.697375973660215;10.06967232877669;6.964490336859049;8.211969811276877;1.1969400846140144;3_Indice_por_Empresa_Feb.xlsx;Enero
Venezolana de Seguros y Vida C.A.,;2026;1;301703.94135000004;41.59951136999997;15.765861823733843;63.3872775556964;26.048978451308948;1.4384184378173352;0.5858839536833913;5.223578816863209;14.674732330397857;3_Indice_por_Empresa_Feb.xlsx;Enero
Venezuela C.A., Seguros;2026;1;955039.2739799999;548.15011376;33.270611605932146;69.16402445286589;62.116399391527366;8.071523397017318;5.030250619934825;3.0075887099697973;7.877262080714316;3_Indice_por_Empresa_Feb.xlsx;Enero
Vértice, C.A Seguros;2026;1;59587.950560000005;5.53706711;0.2984404033512375;13.255776152338944;2.6174539498182376;0.4599620853280106;0.023766214254575292;0.5609159349480403;-2.513938966130834;3_Indice_por_Empresa_Feb.xlsx;Enero
Virgen del Valle C.A., Seguros;2026;1;2997.1;0.33637899;9.529211237529612;9.289279636982416;15.745687758404381;0.0;0.0;31.492788362083346;0.0;3_Indice_por_Empresa_Feb.xlsx;Enero
Vitalicia, S.A., Seguros;2026;1;232031.49738;3.9757120299999995;0.9785072137347253;3.5238281277862256;4.31588964425742;0.0;0.0;0.03223957559412273;0.0;3_Indice_por_Empresa_Feb.xlsx;Enero
Vivir Seguros C.A.;2026;1;4883.037230000001;0.0;0.0;11.585448018384245;0.0;10.442763304509969;1.0773421852448173;1.6078556501196284;7.028105734062233;3_Indice_por_Empresa_Feb.xlsx;Enero
Zuma Seguros, C.A.;2026;1;80661.35613;0.0;0.0;0.0012769435692848673;0.0;12.492413224196062;15.30164721023021;57.299002183289986;1.295448787673016;3_Indice_por_Empresa_Feb.xlsx;Enero
